Source,Target,Weight
6325,3100,1
6325,4502,4
6325,19,2
6326,6487,2
6326,3314,4
6326,834,2
6326,7141,1
6326,6767,1
6326,4971,4
6327,17,1
6327,4366,1
6328,1098,4
6328,2371,1
6328,3415,2
6328,2632,7
6329,1045,1
6329,1046,1
6329,5191,1
6329,533,2
6329,6476,1
6329,5071,1
6329,2962,1
6329,1662,1
6330,653,1
6331,943,1
6332,1293,1
6332,1706,1
6332,653,2
6332,19,1
6333,4441,2
6333,5078,1
6333,82,3
6333,5712,4
6333,3454,2
6333,4200,2
6333,5933,4
6333,5009,3
6333,3666,3
6334,653,1
6337,3382,1
6337,149,3
6337,272,2
6337,5693,1
6337,5694,1
6337,5039,1
6337,722,2
6337,6841,1
6337,6529,1
6337,4065,1
6337,185,2
6337,3923,3
6337,219,1
6337,6077,1
6338,19,1
6339,185,2
6341,19,1
6342,2506,1
6343,3080,2
6343,532,3
6343,653,24
6343,769,9
6343,905,4
6343,2003,4
6343,2615,13
6343,2920,1
6343,719,3
6343,84,1
6343,5285,13
6343,4511,5
6343,624,11
6343,36,13
6343,1831,12
6343,6981,11
6343,58,25
6343,6768,5
6343,5327,20
6343,215,10
6343,5721,4
6343,320,1
6343,433,25
6343,3318,11
6343,4041,9
6343,731,3
6343,2150,6
6343,978,17
6343,5270,1
6343,894,8
6343,2961,5
6343,943,3
6343,1157,2
6343,4504,1
6343,1028,4
6343,1092,21
6343,4080,11
6343,3439,4
6343,2914,8
6343,3902,1
6345,998,2
6345,128,1
6346,6018,1
6346,4181,1
6346,653,2
6346,905,4
6346,705,1
6346,6305,1
6346,4552,1
6346,2665,1
6346,4224,1
6346,6704,1
6347,513,1
6347,6556,2
6347,19,2
6347,307,1
6347,57,1
6348,1623,2
6348,1652,1
6348,1498,5
6348,6993,6
6348,727,1
6348,4268,1
6348,6713,3
6348,1437,2
6348,3287,2
6348,5836,4
6348,2608,2
6348,53,1
6348,2571,3
6348,82,1
6348,4514,18
6348,2449,1
6348,3252,5
6349,1921,1
6349,3214,1
6349,1331,1
6349,5927,4
6349,4285,1
6349,2094,7
6349,1483,5
6349,2892,6
6349,913,5
6349,4440,9
6349,2084,10
6349,1900,7
6351,6320,1
6351,2249,1
6351,1441,1
6351,2506,1
6352,4102,2
6352,377,1
6352,5627,1
6353,17,4
6353,1013,1
6353,9,1
6353,6407,1
6353,3527,1
6353,2792,2
6353,19,2
6353,5596,1
6353,2108,1
6353,4366,10
6353,4064,1
6353,4261,1
6353,280,1
6353,6104,1
6353,133,1
6353,6015,1
6353,3212,1
6353,1589,3
6354,653,1
6354,2692,4
6354,3812,1
6354,4646,2
6354,3832,1
6354,536,7
6354,6660,6
6354,3555,1
6354,5959,1
6354,5960,10
6354,1641,1
6354,215,1
6354,4898,1
6354,6123,1
6354,6321,1
6354,6076,1
6354,6876,5
6354,2425,1
6354,19,5
6354,761,5
6354,3910,1
6354,1765,2
6355,1274,1
6356,5540,2
6356,1945,1
6356,2185,1
6356,6997,1
6356,1617,1
6356,232,1
6356,5375,1
6357,4305,2
6357,913,1
6357,2356,1
6357,905,1
6358,6019,7
6358,4671,23
6358,5178,8
6358,5964,2
6358,6664,9
6358,2797,11
6358,1619,11
6358,2780,9
6358,4188,22
6359,4028,4
6359,4246,1
6359,653,2
6359,3307,2
6359,1534,4
6359,1217,1
6359,1420,2
6359,650,1
6359,6217,3
6359,927,1
6359,36,2
6359,3569,1
6359,6890,5
6359,1316,1
6359,3364,1
6359,1808,12
6359,641,5
6359,1523,19
6359,731,1
6359,19,9
6359,2907,3
6359,2389,33
6359,2390,40
6359,3,3
6360,49,1
6360,19,3
6361,731,1
6361,2833,1
6361,653,17
6361,19,1
6361,3672,4
6362,727,1
6363,5015,1
6363,2221,2
6363,4232,1
6365,653,1
6366,1098,1
6366,2371,1
6366,3415,1
6366,2632,3
6367,6576,1
6367,229,7
6367,594,1
6367,7084,4
6367,4282,3
6367,5706,1
6367,36,1
6367,5933,7
6367,3396,2
6367,1111,1
6367,433,2
6367,1440,2
6367,2026,4
6367,810,3
6367,126,3
6367,19,3
6367,6991,1
6367,4869,1
6367,6921,1
6367,813,4
6367,409,2
6367,1273,2
6368,1797,1
6368,5246,1
6368,740,1
6369,6110,1
6369,19,1
6370,19,1
6371,2192,2
6371,1676,1
6371,6030,3
6372,4528,6
6372,166,4
6372,7046,2
6372,3854,1
6372,2163,1
6372,5362,2
6372,6439,1
6373,19,1
6373,3190,1
6373,465,1
6374,3587,3
6374,24,3
6374,5974,2
6374,699,4
6374,3503,48
6374,6219,7
6374,5090,2
6374,5120,1
6374,2083,1
6374,1396,1
6374,6859,1
6374,6103,1
6374,90,8
6374,5174,13
6374,3489,9
6374,3870,1
6374,78,27
6374,181,1
6374,3122,2
6374,7103,1
6374,786,8
6374,163,17
6375,3129,1
6376,4213,1
6376,2442,3
6376,2603,3
6376,3722,11
6376,978,8
6376,769,2
6376,1989,1
6376,340,1
6376,1733,2
6376,894,1
6376,5170,2
6376,2304,25
6376,6124,2
6376,134,1
6376,1064,20
6376,3534,2
6376,4907,1
6377,78,1
6377,653,7
6377,127,2
6377,19,3
6377,4144,2
6377,2068,3
6377,2833,1
6377,620,1
6377,3769,2
6377,1619,1
6377,4677,1
6377,6115,1
6378,3771,2
6378,2084,2
6378,6726,1
6379,1451,1
6379,2186,3
6379,653,4
6379,5191,2
6379,4453,2
6379,4797,1
6379,1245,1
6379,567,1
6379,279,1
6379,1195,1
6379,1045,4
6379,1046,6
6379,1047,2
6379,874,2
6379,7,1
6379,4436,1
6379,750,1
6379,7041,1
6379,271,1
6379,3633,1
6379,5650,1
6379,5071,1
6379,3216,3
6379,2955,1
6379,943,3
6379,6293,1
6379,5044,1
6379,6157,1
6379,557,1
6379,2509,1
6379,533,1
6379,6476,1
6379,2962,4
6379,4769,2
6379,7138,1
6379,6329,1
6379,1629,2
6380,653,1
6381,1962,8
6381,6691,77
6381,2280,16
6381,4971,1
6381,3135,2
6381,3268,12
6381,4369,35
6381,3727,12
6381,3964,1
6381,5578,4
6381,2590,2
6381,4284,1
6381,3292,7
6381,1572,34
6381,4890,5
6381,1030,7
6381,6767,2
6381,6585,7
6381,1870,56
6381,2166,59
6381,6770,2
6381,4727,7
6381,516,4
6381,1614,12
6381,2871,4
6381,6837,4
6381,103,23
6381,47,23
6381,1557,3
6381,3523,2
6381,5823,102
6381,7036,6
6381,49,3
6381,2330,27
6381,5875,17
6381,978,1
6381,4021,5
6381,6477,1
6381,3495,2
6381,4927,4
6381,1295,27
6381,6916,5
6381,1322,23
6381,3929,2
6381,1092,2
6381,2881,13
6381,6493,1
6382,272,1
6382,19,2
6383,44,1
6383,653,2
6383,3407,1
6383,517,1
6385,7036,1
6385,2454,4
6385,5012,1
6385,1870,13
6385,6280,1
6385,2342,1
6385,4100,1
6385,1852,1
6385,2860,12
6385,5813,5
6385,6602,3
6385,4081,2
6385,172,1
6385,3984,5
6386,731,1
6386,905,1
6386,653,1
6386,376,1
6387,19,1
6388,17,1
6388,1048,2
6388,3718,2
6388,9,1
6388,5168,2
6388,4366,3
6388,892,2
6388,1589,1
6389,49,1
6389,653,29
6389,5270,4
6389,19,1
6389,571,9
6389,157,1
6389,70,1
6390,913,2
6391,5210,1
6392,462,1
6393,5605,2
6394,82,4
6394,3338,21
6394,6991,1
6394,1749,1
6394,6607,1
6394,3339,3
6394,1888,1
6394,3454,2
6394,4200,1
6394,5933,1
6394,515,3
6394,2056,3
6394,4441,8
6394,396,2
6394,2787,1
6394,4834,4
6394,123,8
6394,2574,10
6394,647,7
6394,2364,1
6394,733,3
6394,134,1
6394,3666,10
6394,1530,3
6396,49,1
6396,177,1
6396,44,2
6396,4398,1
6396,19,2
6396,372,1
6396,108,1
6397,4845,1
6397,5198,1
6397,2960,1
6398,1048,2
6398,3718,2
6398,5168,2
6398,4366,2
6398,6388,2
6398,892,2
6400,19,3
6400,6553,1
6400,253,1
6400,2358,1
6402,5270,1
6402,78,1
6402,2665,1
6402,90,1
6403,653,4
6403,19,1
6404,6678,1
6404,2746,1
6406,1326,1
6406,3480,1
6406,19,1
6406,272,1
6407,17,1
6407,2218,2
6407,4366,2
6407,1041,1
6407,222,1
6408,19,1
6409,2250,1
6410,653,1
6410,57,1
6411,3,4
6411,1704,1
6411,5017,1
6411,1267,1
6411,19,1
6411,1246,2
6411,5909,1
6411,1077,1
6411,2248,5
6411,1706,1
6412,5325,1
6412,6435,1
6412,653,2
6412,5643,1
6412,6447,1
6412,6976,1
6412,2230,1
6412,509,1
6412,897,1
6412,1640,1
6413,6300,1
6414,82,44
6414,653,1
6414,1010,16
6414,19,4
6414,759,3
6414,2833,2
6414,4168,48
6414,2132,1
6414,3334,27
6414,4755,45
6414,36,4
6414,2712,19
6414,172,1
6414,970,88
6414,5653,7
6414,2841,14
6414,462,4
6414,6832,19
6414,1950,1
6414,4147,1
6414,3766,14
6414,272,8
6414,4101,161
6414,922,11
6414,13,3
6414,1617,197
6414,1662,121
6414,219,8
6414,2231,28
6414,377,1
6414,557,15
6414,4480,1
6414,406,4
6414,5160,24
6414,2338,47
6414,2393,63
6415,2218,1
6415,2108,1
6415,4366,1
6417,731,2
6417,653,2
6417,437,1
6417,5871,2
6417,567,1
6417,19,3
6417,2811,2
6417,13,1
6417,372,2
6417,943,1
6418,653,8
6418,3594,1
6418,1116,11
6418,57,1
6418,19,1
6418,4462,6
6418,134,1
6418,4376,1
6420,6678,1
6420,3364,2
6420,57,2
6422,624,5
6422,653,1
6422,905,1
6422,1654,1
6422,5327,1
6422,894,1
6422,3714,1
6422,4504,4
6422,6768,5
6422,5304,1
6423,243,5
6424,978,20
6424,746,1
6424,865,4
6424,2364,26
6424,1136,2
6424,4757,34
6424,6602,20
6424,1439,75
6424,3116,2
6424,23,11
6425,5827,1
6425,2864,1
6425,769,1
6426,4746,5
6426,431,2
6426,6453,4
6426,19,10
6426,829,13
6426,653,1
6426,1256,1
6427,2249,2
6427,1116,2
6428,1380,1
6428,991,1
6428,4517,1
6429,731,1
6429,78,5
6429,10,1
6429,653,3
6429,3503,3
6429,5090,1
6429,1396,1
6429,2092,1
6429,7103,1
6429,786,1
6429,699,2
6429,90,1
6429,163,4
6429,6374,2
6429,5174,1
6429,4971,7
6430,255,1
6430,4938,1
6430,1378,1
6431,4614,1
6431,905,2
6431,865,2
6431,1538,1
6431,82,3
6431,6066,1
6431,84,1
6431,4596,1
6431,5459,4
6431,458,1
6431,6830,1
6431,268,1
6431,6895,1
6431,154,1
6431,921,8
6431,185,8
6431,6506,3
6431,4631,4
6431,5691,2
6431,4675,2
6431,5775,2
6431,5523,1
6432,653,3
6433,653,4
6433,57,4
6433,579,1
6433,19,2
6433,5218,3
6433,70,1
6434,624,1
6434,653,1
6434,978,1
6434,905,1
6434,1654,1
6434,894,1
6434,3714,1
6434,4504,1
6434,6768,4
6434,5304,1
6435,6974,8
6435,5325,9
6435,6976,5
6435,653,8
6435,4682,1
6435,5643,5
6435,3481,1
6435,6906,1
6435,6447,7
6435,2585,5
6435,982,3
6435,897,8
6435,596,6
6435,2230,3
6435,509,13
6435,7147,3
6435,1640,5
6435,5701,1
6435,19,1
6435,6560,1
6435,5127,3
6436,3334,1
6437,4569,2
6437,6602,2
6437,2296,7
6437,5669,1
6437,2538,2
6437,7036,3
6437,4346,2
6437,6280,8
6437,1774,1
6437,2860,33
6437,5813,14
6437,1870,14
6437,3061,14
6437,2454,11
6437,5012,6
6437,6385,1
6437,158,26
6437,4100,9
6437,5404,1
6437,3984,2
6437,553,1
6437,6564,1
6437,4667,1
6437,3340,1
6437,4081,3
6437,2369,2
6439,7074,1
6439,531,3
6439,116,1
6439,6093,2
6439,166,1
6439,6246,1
6439,1942,1
6439,4651,1
6439,6548,1
6439,5084,2
6439,1539,3
6439,4243,1
6439,4941,1
6439,1921,1
6439,6834,2
6439,89,1
6439,2163,3
6439,4285,1
6439,1289,1
6439,6372,1
6439,1258,1
6439,2784,1
6439,3945,2
6439,5465,1
6439,214,1
6439,4098,2
6439,1058,2
6439,1350,1
6439,7046,2
6439,3214,1
6439,913,19
6439,4070,1
6439,2114,1
6439,5305,5
6439,1900,1
6439,2876,1
6439,4528,4
6439,2364,1
6439,130,1
6439,3854,7
6439,2892,1
6439,2660,1
6439,2084,8
6440,3820,2
6440,6943,1
6440,6949,1
6440,216,2
6441,504,1
6441,653,4
6441,19,1
6441,6455,3
6442,1189,4
6442,82,1
6442,57,2
6442,6564,1
6442,19,10
6442,5866,1
6442,3756,1
6442,6618,3
6443,19,1
6444,296,2
6444,6638,2
6444,2976,2
6445,653,1
6446,2897,1
6446,1634,20
6446,6915,8
6446,2829,1
6446,12,5
6446,3149,1
6446,6900,3
6447,653,26
6447,1010,1
6447,5325,18
6447,2585,8
6447,596,10
6447,6412,4
6447,7147,5
6447,5701,1
6447,5785,1
6447,6975,1
6447,6976,6
6447,5643,11
6447,509,19
6447,1612,3
6447,1640,7
6447,5127,1
6447,1547,1
6447,6974,12
6447,989,2
6447,4682,1
6447,6435,12
6447,2230,6
6447,393,4
6447,897,17
6447,6560,6
6447,731,2
6447,19,2
6447,982,4
6448,17,1
6448,3552,1
6448,4304,1
6448,6091,1
6448,4366,1
6448,1190,1
6448,748,1
6448,5093,1
6448,6551,1
6448,4038,1
6448,1130,1
6449,653,8
6449,19,7
6449,1,1
6449,4249,1
6449,600,1
6449,1539,2
6449,3820,2
6449,2529,1
6449,36,1
6449,6150,1
6449,2925,1
6449,238,1
6449,6072,2
6449,4632,1
6449,462,1
6449,4325,1
6449,320,1
6449,2629,1
6449,731,1
6449,188,6
6449,2428,1
6449,2235,1
6449,1877,1
6449,3806,2
6449,6681,1
6450,9,1
6450,2108,1
6450,4366,2
6450,455,1
6451,653,1
6451,19,2
6451,4608,1
6451,2432,1
6451,4003,1
6451,2195,2
6453,731,1
6453,82,3
6453,653,6
6453,4040,1
6453,19,3
6453,193,2
6453,157,2
6453,90,1
6453,4340,6
6453,431,2
6453,6761,2
6453,2665,5
6453,1256,2
6453,23,1
6455,3830,1
6455,82,3
6455,653,1
6455,5315,1
6455,57,2
6455,905,3
6455,5083,4
6455,1882,1
6455,1246,1
6455,3013,14
6455,1035,1
6455,6602,2
6455,1126,2
6455,2833,1
6455,2665,1
6455,962,2
6455,2202,1
6455,3334,1
6455,423,1
6455,424,2
6455,3819,1
6455,1603,3
6455,5606,15
6455,769,2
6455,4778,1
6455,731,1
6455,3627,1
6455,1460,1
6455,234,1
6455,4725,3
6455,2069,1
6455,58,1
6455,637,1
6455,458,2
6455,6441,2
6455,177,1
6455,4290,1
6455,4666,1
6455,272,1
6455,1349,1
6455,1010,1
6455,703,1
6455,44,1
6455,5848,2
6455,2652,1
6455,243,1
6455,3750,2
6455,1555,1
6455,4695,3
6455,5405,1
6455,6557,2
6455,5688,1
6455,854,5
6455,279,2
6455,919,4
6455,1761,1
6455,49,2
6455,2150,3
6455,188,1
6455,1934,2
6455,6001,2
6455,51,1
6455,5697,1
6455,19,3
6455,3126,1
6455,3402,1
6455,157,1
6455,813,5
6455,2238,2
6455,1807,1
6455,134,1
6455,4910,2
6455,6163,1
6455,262,2
6455,1591,3
6456,2883,1
6456,905,1
6456,5511,4
6456,2984,4
6456,3465,3
6457,19,3
6457,683,2
6457,2,1
6457,634,2
6459,978,1
6460,3855,1
6460,2593,2
6460,6121,4
6461,4690,2
6461,4797,4
6461,1245,1
6461,567,2
6461,6138,1
6461,449,1
6461,5576,1
6461,6461,1
6461,7,1
6461,2730,1
6461,2495,2
6461,6814,2
6461,905,3
6461,2044,2
6461,229,6
6461,3633,2
6461,1152,2
6461,13,1
6461,1942,1
6461,2955,1
6461,5044,3
6461,6157,1
6461,5268,1
6461,2509,2
6461,19,20
6461,6476,2
6461,1268,2
6461,1384,1
6461,2962,4
6461,134,1
6461,1629,1
6461,5499,1
6461,653,1
6461,3648,1
6461,4821,1
6461,145,1
6461,1044,1
6461,1045,5
6461,1046,2
6461,1047,6
6461,6489,1
6461,36,2
6461,6733,2
6461,272,1
6461,2761,1
6461,43,2
6461,4515,1
6461,271,4
6461,2539,3
6461,3872,1
6461,5071,2
6461,279,2
6461,1979,1
6461,4837,1
6461,943,1
6461,2983,1
6461,731,2
6461,6293,1
6461,2077,1
6461,493,1
6461,4959,1
6461,7002,2
6461,5191,1
6461,57,3
6461,2883,3
6461,58,6
6461,2186,2
6461,3216,1
6461,2665,2
6461,387,1
6461,1195,1
6461,1539,1
6461,3001,2
6461,860,3
6461,4852,1
6461,4436,1
6461,3788,2
6461,750,1
6461,1077,3
6461,2322,1
6461,865,2
6461,4326,5
6461,5650,1
6461,1675,8
6461,6205,1
6461,3186,2
6461,82,2
6461,4655,3
6461,874,2
6461,37,2
6461,7138,1
6461,4055,1
6461,277,1
6461,1094,1
6461,3256,1
6461,769,1
6461,4453,8
6461,1217,1
6461,771,3
6461,733,1
6461,773,2
6461,98,1
6461,663,1
6461,426,1
6461,776,1
6461,7041,2
6461,3921,1
6461,719,1
6461,7010,1
6461,4897,2
6461,434,1
6461,1776,1
6461,2150,1
6461,5564,3
6461,224,2
6461,6940,1
6462,5924,4
6462,653,2
6462,769,2
6462,905,1
6462,19,1
6462,3,3
6463,653,1
6463,70,1
6464,822,1
6464,17,4
6464,859,1
6464,3527,1
6464,9,2
6464,2108,1
6464,4366,7
6464,455,1
6464,1325,1
6464,280,1
6464,2737,1
6464,1589,2
6464,5612,1
6464,2581,1
6466,370,2
6466,653,2
6467,5363,1
6467,2990,1
6467,7142,2
6467,3,7
6467,57,6
6467,4619,2
6467,1067,5
6467,424,3
6467,3897,2
6467,798,13
6467,6589,9
6467,5540,2
6467,1487,1
6467,2625,12
6467,372,1
6467,49,1
6467,6024,4
6467,75,1
6467,1679,4
6467,2794,1
6467,19,2
6467,2364,1
6467,134,2
6468,57,27
6468,3680,4
6468,769,3
6468,19,7
6468,1136,1
6468,280,14
6468,70,12
6468,787,1
6468,3637,1
6468,3936,1
6470,17,1
6470,3527,2
6470,222,1
6470,9,1
6470,4366,5
6470,20,1
6470,6813,1
6470,1589,1
6470,1556,1
6471,731,1
6471,719,1
6471,3,1
6471,19,1
6471,2142,3
6471,2838,1
6471,6115,1
6471,653,2
6471,962,1
6472,6018,1
6472,653,1
6472,57,1
6472,905,14
6472,3143,2
6472,19,3
6472,1051,1
6472,2993,3
6472,6043,1
6472,2843,2
6472,6602,3
6472,2839,1
6472,2665,10
6472,6704,2
6473,7136,1
6474,4230,2
6474,177,1
6474,169,1
6474,3539,3
6474,13,2
6475,6956,1
6475,4366,2
6475,280,1
6476,2723,8
6476,4797,4
6476,1245,1
6476,567,2
6476,330,2
6476,4593,2
6476,3056,4
6476,5576,2
6476,6461,1
6476,7,6
6476,2495,4
6476,6814,11
6476,1725,4
6476,3633,15
6476,343,1
6476,1740,2
6476,467,2
6476,2955,1
6476,3851,2
6476,5044,1
6476,6157,2
6476,2849,3
6476,2509,5
6476,2180,2
6476,1384,2
6476,2962,74
6476,134,1
6476,1629,34
6476,2186,28
6476,653,61
6476,5952,1
6476,3648,1
6476,4821,3
6476,5392,4
6476,1753,2
6476,1042,4
6476,1043,7
6476,1044,20
6476,1045,48
6476,1046,54
6476,1047,15
6476,4055,2
6476,2861,1
6476,2200,2
6476,2056,1
6476,7002,1
6476,4515,1
6476,271,31
6476,2539,2
6476,3872,1
6476,5071,23
6476,3216,11
6476,1979,2
6476,943,3
6476,2983,2
6476,6293,51
6476,2077,1
6476,533,28
6476,733,20
6476,4655,10
6476,3610,2
6476,3222,1
6476,5191,1
6476,3564,7
6476,5499,2
6476,1662,5
6476,5812,2
6476,387,2
6476,1195,1
6476,3001,4
6476,860,19
6476,4852,2
6476,1890,4
6476,4436,2
6476,3788,4
6476,750,1
6476,1077,2
6476,5650,1
6476,4982,4
6476,2789,2
6476,2902,2
6476,1677,2
6476,648,2
6476,306,12
6476,931,2
6476,874,2
6476,4769,2
6476,7138,1
6476,2044,1
6476,2399,1
6476,2915,1
6476,1094,1
6476,3256,3
6476,4453,56
6476,1564,2
6476,771,2
6476,3815,2
6476,663,3
6476,776,5
6476,7041,14
6476,3921,26
6476,7010,1
6476,1776,1
6476,5192,4
6476,557,9
6476,4902,2
6476,5134,2
6476,5564,2
6476,1035,2
6477,2166,1
6477,6691,1
6477,6381,1
6477,5823,1
6478,547,1
6478,740,1
6478,1589,1
6479,49,1
6479,3080,3
6479,683,1
6479,6931,1
6479,19,3
6479,5831,1
6479,3439,1
6479,2195,3
6480,731,1
6482,1623,1
6482,82,5
6482,1498,1
6482,4268,1
6482,5270,1
6482,905,1
6482,5886,1
6482,6914,1
6482,6735,3
6482,103,1
6482,865,1
6482,5836,14
6482,3252,3
6482,53,9
6482,1437,3
6482,2571,2
6482,4514,12
6482,727,3
6482,5770,1
6483,905,1
6483,229,1
6484,3334,3
6484,326,1
6484,19,1
6484,6239,1
6484,5280,1
6484,82,1
6484,5008,1
6484,4923,1
6484,2746,1
6485,3198,2
6485,326,4
6485,3,1
6485,1851,1
6485,5270,2
6485,905,3
6485,3419,3
6485,1700,4
6485,6602,8
6485,772,1
6485,19,3
6485,5289,1
6485,4793,1
6485,990,13
6485,392,7
6485,764,26
6485,871,1
6485,4161,1
6485,3404,1
6486,653,4
6486,905,8
6486,229,5
6486,5527,1
6486,2096,1
6486,4696,1
6486,2403,4
6486,2404,5
6486,234,1
6486,2162,5
6486,1722,1
6486,1254,6
6486,5963,8
6486,4523,1
6486,215,1
6486,4125,13
6486,4920,8
6486,1619,4
6486,5353,4
6486,49,2
6486,4391,1
6486,5235,2
6486,19,5
6486,4107,4
6486,7077,4
6487,5022,1
6487,1593,3
6487,2827,2
6487,2722,1
6487,1828,2
6487,2037,3
6487,2619,1
6487,834,16
6487,4598,1
6487,1136,4
6487,5259,4
6487,237,16
6487,4387,1
6487,3945,4
6487,5037,2
6487,6158,1
6487,809,4
6487,1956,2
6487,469,1
6487,5270,2
6487,5589,1
6487,3078,1
6487,250,1
6487,6870,1
6487,2852,1
6487,7141,18
6487,4460,3
6487,3314,20
6487,2971,4
6487,36,1
6487,5066,6
6487,940,1
6487,5295,4
6487,43,1
6487,5739,3
6487,5947,9
6487,5183,1
6487,1900,2
6487,5411,1
6487,2139,1
6487,5970,6
6487,4143,3
6487,2084,34
6487,736,2
6487,1990,3
6487,2094,2
6487,1832,2
6487,2665,5
6487,4971,55
6487,6886,1
6487,2222,2
6487,6829,1
6487,5765,12
6487,6767,2
6487,4440,3
6487,2892,1
6487,5434,2
6487,913,27
6487,755,7
6487,4862,6
6487,2114,6
6487,6326,1
6487,2577,1
6487,983,1
6487,3349,1
6487,194,1
6487,947,1
6487,3585,6
6487,82,8
6487,6912,38
6487,4335,1
6487,307,3
6487,1220,1
6487,206,12
6487,4220,1
6487,5927,2
6487,6225,2
6487,6439,1
6487,6018,10
6487,4015,1
6487,4122,2
6487,5904,2
6487,5465,3
6487,5553,1
6487,6349,1
6487,433,7
6487,3278,2
6487,6681,3
6488,6755,1
6488,5533,2
6488,654,13
6488,686,1
6488,5705,11
6488,3000,3
6488,3595,4
6488,6698,3
6488,3091,1
6488,5440,9
6488,4950,6
6488,639,5
6488,612,1
6488,4951,2
6488,3677,4
6488,49,3
6488,1489,1
6488,2245,13
6488,5767,1
6488,1438,3
6488,433,1
6488,731,1
6488,5104,1
6488,1584,1
6488,19,3
6488,2004,1
6488,3976,1
6488,1877,1
6488,2311,1
6488,734,1
6489,2186,7
6489,653,6
6489,4453,5
6489,4797,2
6489,3648,6
6489,6138,1
6489,771,2
6489,306,1
6489,434,2
6489,387,2
6489,1043,1
6489,1044,8
6489,1045,1
6489,1046,3
6489,6461,5
6489,6489,1
6489,860,6
6489,36,3
6489,6814,2
6489,1717,3
6489,7041,1
6489,1077,1
6489,2056,1
6489,271,6
6489,2539,1
6489,4326,6
6489,3633,2
6489,4897,6
6489,3216,11
6489,943,1
6489,1047,2
6489,6293,1
6489,3001,2
6489,557,1
6489,2364,1
6489,733,6
6489,5564,2
6489,224,1
6489,6940,4
6489,134,1
6489,2962,4
6489,1629,15
6490,82,1
6490,653,2
6490,5221,1
6490,1010,3
6490,3689,2
6490,1808,2
6490,19,16
6490,1831,2
6490,34,11
6490,7017,1
6490,6890,4
6490,4080,1
6490,4520,1
6490,62,2
6490,4170,3
6490,4171,1
6490,2195,12
6491,1152,1
6491,57,1
6491,19,1
6491,5726,1
6491,5728,1
6491,6134,1
6492,731,2
6492,905,2
6492,653,1
6492,865,3
6492,2174,2
6493,2166,1
6493,6381,2
6493,1572,1
6493,1557,1
6493,1870,2
6493,5823,1
6493,4369,1
6494,439,1
6494,10,1
6494,653,1
6494,6034,1
6494,5126,1
6495,439,4
6495,6034,3
6496,439,4
6496,10,8
6496,6034,2
6497,1783,2
6497,1832,1
6497,407,1
6497,4101,1
6497,343,1
6497,1061,2
6498,653,1
6499,731,1
6499,1293,1
6499,3152,1
6499,905,1
6499,19,2
6499,1467,3
6499,4626,1
6499,13,1
6499,615,1
6499,2546,1
6499,653,3
6499,742,1
6500,731,1
6500,78,3
6500,653,10
6500,14,1
6500,905,2
6500,19,1
6500,90,14
6500,2665,3
6502,4128,1
6504,110,3
6504,4441,1
6504,5869,4
6504,653,1
6504,36,3
6504,6179,3
6504,19,1
6504,2041,10
6504,1749,1
6504,5782,2
6504,3312,4
6505,683,3
6505,57,10
6505,5854,6
6505,1268,4
6505,4333,4
6505,1822,10
6506,4614,3
6506,905,4
6506,865,1
6506,6431,6
6506,82,1
6506,5459,1
6506,1461,1
6506,638,1
6506,6830,5
6506,268,3
6506,464,1
6506,154,4
6506,921,4
6506,3053,1
6506,433,3
6506,185,11
6506,4631,3
6506,6618,1
6506,731,2
6506,5691,4
6506,5775,3
6506,1905,1
6507,272,1
6507,9,1
6507,19,1
6507,82,1
6508,58,4
6508,734,6
6508,497,3
6508,5698,1
6508,5646,3
6509,4500,1
6509,4543,1
6509,2900,1
6509,5863,1
6509,4656,1
6510,5471,1
6510,19,1
6511,6144,1
6511,4458,1
6511,5837,1
6511,2327,3
6511,5331,4
6512,6824,1
6512,6487,1
6512,694,1
6512,2892,1
6512,1331,1
6513,2833,1
6513,653,1
6514,731,4
6514,423,2
6514,5315,5
6514,262,7
6514,6557,7
6514,5378,1
6514,919,8
6514,4374,5
6514,13,1
6514,813,1
6514,2665,1
6515,17,1
6515,6535,3
6515,5270,1
6515,2108,1
6515,4366,5
6515,2016,2
6515,740,5
6515,6015,2
6515,280,2
6515,5246,3
6515,2218,4
6515,4026,2
6516,376,1
6516,177,1
6516,82,3
6516,653,1
6516,4230,2
6516,19,5
6516,5843,1
6516,312,1
6516,5780,1
6516,172,1
6516,594,1
6516,3005,2
6516,6964,1
6516,157,1
6516,1695,1
6516,661,1
6516,2436,2
6517,1762,2
6517,6093,1
6517,913,1
6517,6439,1
6517,2084,1
6517,1539,1
6518,6519,2
6518,653,3
6518,3248,4
6518,19,2
6518,5813,1
6519,653,8
6519,3248,11
6519,6518,2
6519,6905,2
6519,3561,1
6519,19,7
6519,3383,1
6519,13,2
6519,272,1
6519,3667,1
6519,5813,3
6520,653,2
6522,4027,7
6522,653,46
6522,769,1
6522,4040,17
6522,200,1
6522,229,3
6522,306,3
6522,1100,20
6522,2665,7
6522,2757,4
6522,4888,17
6522,3454,18
6522,36,1
6522,4260,4
6522,89,2
6522,1431,2
6522,5813,1
6522,3487,27
6522,5205,2
6522,2735,5
6522,4730,2
6522,3927,8
6522,3684,3
6522,157,3
6522,13,2
6522,4796,1
6522,433,6
6522,3248,3
6522,19,31
6522,1530,16
6522,1268,2
6522,992,6
6522,253,1
6522,2997,2
6522,1120,71
6522,3667,5
6523,5176,1
6523,5319,1
6523,4368,2
6525,6018,5
