Source,Target,Weight
7508,8690,1
7508,888,1
7508,2585,1
7508,343,1
7508,1711,1
7508,1257,5
7508,8246,1
7508,8109,1
7508,346,1
7508,6830,3
7508,2682,1
7508,348,1
7508,8265,1
7508,5382,1
7508,7233,41
7508,1858,1
7508,2426,1
7508,7562,1
7508,2547,1
7508,7563,1
7508,615,2
7508,6060,1
7508,6207,2
7508,6489,1
7508,8121,1
7508,360,1
7508,2287,1
7508,5240,1
7508,2288,1
7508,2289,1
7508,6497,1
7508,5928,1
7508,4839,1
7508,3115,1
7508,4907,2
7508,6906,1
7508,990,1
7508,6355,1
7508,5263,1
7508,1190,1
7508,2167,1
7508,8141,1
7508,6488,1
7508,6259,1
7508,5661,1
7508,3106,1
7508,6921,1
7508,4219,1
7508,2991,2
7508,7195,1
7508,2039,1
7508,2846,1
7508,5422,1
7508,3685,2
7508,4898,1
7508,4367,1
7508,3149,1
7508,812,2
7508,4870,6
7508,8161,3
7508,2336,1
7508,7479,1
7508,6260,1
7508,6986,1
7508,5700,1
7508,1432,1
7509,2471,3
7509,129,1
7509,7053,2
7509,7161,1
7509,5125,2
7510,1263,2
7510,7683,2
7510,3948,1
7510,1266,2
7510,3594,1
7510,5405,5
7510,4403,1
7510,884,2
7510,2607,1
7510,6793,1
7510,8324,1
7510,2644,2
7510,1265,2
7510,8604,1
7510,2723,1
7510,3902,1
7510,2392,4
7510,3640,1
7510,1955,1
7511,7343,1
7511,1623,1
7511,2138,1
7511,3228,3
7511,6779,2
7511,8036,1
7511,143,1
7511,3447,1
7511,3331,5
7511,1752,1
7511,6951,2
7511,106,8
7512,102,1
7512,1994,1
7512,2187,1
7512,4735,1
7512,6600,1
7512,6497,1
7513,6357,1
7513,3948,1
7513,2607,1
7513,6327,1
7513,1321,1
7513,5405,3
7513,5842,1
7513,1499,1
7513,685,1
7513,929,1
7513,6713,1
7513,4618,1
7513,404,1
7513,3902,12
7513,5847,1
7513,7092,1
7513,5582,1
7513,470,1
7513,1439,1
7513,2110,1
7513,1262,1
7513,1263,1
7513,6809,1
7513,1266,18
7513,3594,7
7513,6793,1
7513,8560,1
7513,5912,1
7513,5385,2
7513,8232,1
7513,2430,1
7513,3619,1
7513,6930,1
7513,1881,1
7513,2661,1
7513,6093,1
7513,3070,1
7513,4685,1
7513,4082,1
7513,8569,1
7513,6017,1
7513,6897,1
7513,3921,2
7513,2096,1
7513,336,1
7513,2392,1
7513,3587,1
7513,3382,1
7513,4660,1
7513,7683,12
7513,6145,3
7513,3454,1
7513,4376,1
7513,7873,2
7513,3035,2
7513,2636,1
7513,2644,1
7513,6257,1
7513,3469,1
7513,8324,1
7513,8725,1
7513,2474,1
7513,2774,1
7513,4817,1
7513,3703,2
7513,8650,1
7513,784,1
7513,1955,1
7514,6871,1
7514,6357,137
7514,8652,12
7514,1397,2
7514,2130,8
7514,3652,3
7514,8115,1
7514,3462,1
7514,1156,1
7514,3678,11
7514,8261,2
7514,7662,1
7514,4012,20
7514,2067,1
7514,3369,2
7514,6339,3
7514,6366,11
7514,3421,8
7514,7227,3
7514,8225,12
7514,5848,1
7514,2582,1
7514,4190,3
7514,4279,2
7514,648,17
7514,5346,5
7514,2787,2
7514,102,28
7514,1272,2
7514,7976,1
7514,836,9
7514,8603,3
7514,1580,2
7514,7131,8
7514,4108,3
7514,2723,1
7514,5125,1
7514,6338,1
7514,3647,1
7514,8601,1
7514,3024,12
7514,2220,3
7514,2415,2
7514,7368,1
7514,8608,26
7514,6545,2
7514,7067,1
7514,1798,1
7514,4123,6
7514,5475,1
7514,1045,1
7514,1137,2
7514,4997,1
7514,6626,3
7514,6593,1
7514,3444,22
7514,7105,8
7514,1979,1
7514,6497,90
7514,8650,13
7514,4574,1
7514,1384,11
7514,1695,3
7514,3455,3
7514,5603,1
7514,3387,2
7514,4379,58
7514,7624,32
7514,3331,8
7514,7612,2
7514,515,7
7514,1599,1
7514,8344,1
7514,7298,1
7514,8288,2
7514,5261,1
7514,2330,1
7514,3991,2
7514,822,12
7514,8101,1
7514,5183,2
7515,6357,1
7515,5022,1
7515,2403,1
7515,5798,1
7515,6413,1
7515,7281,1
7516,3687,1
7516,282,2
7516,2019,1
7516,6764,3
7518,3331,1
7518,102,8
7518,6497,3
7518,699,8
7519,3331,1
7521,5129,1
7521,6291,1
7522,6561,1
7522,1136,1
7522,2831,1
7524,2723,1
7524,6497,1
7524,3331,1
7525,229,2
7525,6497,1
7525,3331,1
7526,407,1
7526,3064,1
7526,102,2
7528,4269,2
7528,7134,1
7528,4508,1
7528,5697,4
7528,4777,1
7528,8115,1
7528,7530,1
7528,7531,2
7528,5665,13
7528,3003,3
7528,7532,3
7528,1332,3
7528,385,2
7528,3017,1
7528,6497,1
7529,6291,1
7529,883,2
7529,1615,1
7530,2306,4
7530,1644,2
7530,7531,17
7530,5665,19
7530,7662,4
7530,3331,2
7530,5697,5
7530,7062,3
7530,3846,1
7530,3099,2
7530,8115,1
7530,7532,5
7530,3003,1
7530,7534,1
7530,8415,1
7530,1332,5
7530,7134,3
7530,560,2
7530,2048,4
7530,3299,1
7530,7313,3
7530,6497,5
7530,4269,6
7530,4603,1
7530,4508,2
7530,4511,1
7530,1780,1
7531,2306,4
7531,4508,1
7531,5665,30
7531,7715,1
7531,7662,7
7531,3331,1
7531,7062,2
7531,3099,1
7531,7528,5
7531,3017,2
7531,7530,11
7531,8115,3
7531,7532,13
7531,3003,2
7531,7534,2
7531,8415,2
7531,1332,6
7531,8535,2
7531,7134,4
7531,2048,3
7531,665,3
7531,6497,5
7531,4269,7
7531,5697,10
7531,4603,3
7531,4511,2
7531,1780,1
7532,2306,2
7532,4508,1
7532,5665,23
7532,3299,2
7532,7662,4
7532,3331,1
7532,7062,3
7532,3886,4
7532,3099,2
7532,7530,9
7532,7531,13
7532,3003,4
7532,7534,5
7532,1332,3
7532,2048,4
7532,5253,1
7532,665,1
7532,6497,6
7532,4269,5
7532,5697,9
7532,4603,1
7532,4511,2
7533,106,1
7533,4044,1
7534,4508,1
7534,5697,2
7534,7530,1
7534,7531,4
7534,5665,1
7534,3003,1
7534,7062,1
7534,1332,3
7534,7662,2
7534,4511,1
7534,665,2
7534,6497,2
7535,833,1
7535,5125,1
7536,2331,2
7536,3331,3
7537,6497,1
7539,195,4
7540,5390,1
7540,645,1
7540,7161,2
7540,7734,4
7540,7492,1
7540,7053,1
7540,7444,1
7540,6497,1
7541,5302,1
7542,5125,1
7542,3496,1
7543,5135,3
7543,5590,2
7543,7618,2
7543,3423,5
7544,2582,1
7544,6497,2
7546,5822,1
7546,3313,1
7548,992,1
7548,6993,1
7548,8515,3
7548,5299,1
7548,4271,3
7548,5477,1
7548,5483,1
7548,5302,5
7548,1596,1
7548,8750,1
7548,7233,4
7548,6646,1
7548,6401,1
7548,6403,1
7549,2644,2
7549,5186,1
7549,6327,2
7549,5405,7
7549,5804,1
7549,7488,1
7549,8519,5
7549,3902,1
7549,3227,1
7549,5847,1
7549,3921,1
7549,1263,1
7549,1264,2
7549,1266,4
7549,1267,2
7549,2812,1
7549,6930,1
7549,4195,1
7549,7683,2
7549,4403,2
7549,2695,1
7549,4749,1
7549,4319,1
7549,4766,1
7549,6631,1
7549,7873,4
7549,884,1
7549,7586,1
7549,1668,1
7549,3594,4
7549,4310,1
7549,4914,1
7549,1955,1
7550,6497,1
7551,4878,11
7551,5545,12
7551,605,2
7551,8429,126
7551,6296,69
7551,4672,16
7551,7434,27
7551,1433,8
7551,345,10
7551,1825,65
7551,3331,130
7551,1398,1
7551,1328,11
7551,3228,10
7551,6366,18
7551,3570,1
7551,8225,34
7551,2613,19
7551,7768,1
7551,4150,1
7551,1443,1
7551,2961,6
7551,5957,81
7551,4191,135
7551,1580,16
7551,7975,1
7551,7339,3
7551,2721,2
7551,8607,2
7551,1727,10
7551,6244,3
7551,5755,6
7551,5125,46
7551,4228,85
7551,1004,4
7551,2969,32
7551,6417,1
7551,6510,22
7551,3392,37
7551,4500,57
7551,7100,24
7551,8350,77
7551,4754,69
7551,1252,10
7551,5689,1
7551,3243,1
7551,3916,1
7551,6497,297
7551,3940,9
7551,7693,5
7551,8434,6
7551,3033,10
7551,1314,14
7551,1798,25
7551,4169,2
7551,2734,2
7551,4872,10
7551,3082,38
7551,2395,1
7551,786,1
7551,1847,33
7551,3563,15
7551,5656,44
7551,1350,7
7551,3290,6
7551,3628,1
7551,303,1
7552,3331,1
7553,4700,3
7553,3331,3
7553,4108,8
7553,4765,2
7553,2182,8
7553,5475,1
7553,2380,2
7553,960,1
7553,474,9
7553,102,13
7553,6993,4
7553,6417,1
7553,7902,2
7553,4462,2
7553,186,1
7553,7994,1
7553,5253,1
7553,6497,27
7553,5833,1
7553,3421,2
7553,865,2
7553,1599,1
7554,1224,1
7554,2475,1
7554,8442,1
7554,3501,1
7554,589,2
7554,1278,4
7554,8609,2
7554,59,1
7554,7778,1
7554,2736,1
7554,5955,1
7554,3002,2
7554,6497,4
7554,7558,4
7554,6100,1
7555,5429,1
7555,6497,2
7556,1573,2
7556,8435,1
7556,6478,1
7556,317,1
7556,8019,1
7556,7136,1
7556,4395,1
7556,3952,2
7556,5342,2
7556,772,2
7557,8213,3
7557,761,1
7557,3952,1
7557,6497,4
7557,3331,2
7558,8609,1
7558,8442,1
7558,7554,2
7558,4352,1
7559,2848,1
7559,3635,1
7560,1109,1
7560,665,1
7560,1592,1
7560,8101,1
7560,930,1
7563,6497,1
7564,1228,3
7564,1706,1
7564,8338,2
7564,437,1
7564,8505,1
7565,1277,8
7565,4990,1
7565,1237,1
7565,5798,8
7565,412,3
7565,320,1
7565,6180,1
7566,3331,1
7567,1679,6
7567,4843,7
7567,5242,3
7567,3952,1
7567,5349,1
7567,3331,4
7567,6497,1
7569,6319,2
7569,411,2
7569,6493,8
7569,4328,6
7569,6862,1
7569,6497,2
7570,8115,2
7570,3331,3
7571,6497,1
7572,4297,2
7572,1580,1
7572,3331,2
7572,6497,1
7572,3950,2
7573,3331,6
7573,6497,3
7574,6116,9
7574,6357,1
7574,5763,2
7574,6497,4
7574,8297,3
7574,5005,1
7574,2844,1
7574,3421,1
7574,4796,8
7574,1615,1
7574,5303,3
7574,3952,1
7574,4605,12
7574,6338,1
7574,3041,4
7574,2889,8
7574,8678,1
7574,3331,12
7575,6929,1
7575,2505,1
7575,6497,3
7576,4931,5
7576,7658,2
7576,1604,4
7576,6510,1
7576,102,15
7576,3942,3
7576,4586,1
7576,6497,1
7577,1242,2
7577,5833,1
7577,308,1
7577,6113,3
7577,6890,1
7577,6497,3
7577,3331,3
7577,6507,1
7577,4117,2
7577,6366,1
7577,3387,1
7578,6415,1
7578,3825,1
7578,3341,1
7578,5125,1
7578,1816,1
7578,6182,1
7579,4345,3
7579,1731,25
7579,7370,2
7579,8406,1
7579,6729,1
7579,3653,4
7579,2494,4
7579,3478,1
7579,8743,1
7579,3331,10
7579,6086,1
7579,3920,4
7579,782,1
7579,1914,2
7580,4526,2
7580,6497,2
7580,5175,4
7581,1418,2
7581,7401,1
7581,3423,1
7583,2843,1
7584,4879,6
7584,4054,1
7584,1851,3
7584,2183,9
7584,81,3
7584,8417,1
7584,7759,5
7584,8115,2
7584,6497,1
7584,352,1
7584,2894,5
7584,7397,2
7584,2895,2
7584,3331,5
7584,1712,5
7584,1840,8
7584,8680,1
7584,5125,1
7584,2848,1
7584,1584,1
7586,2644,4
7586,5186,1
7586,5405,12
7586,5804,1
7586,8519,1
7586,376,1
7586,7912,1
7586,3920,1
7586,3227,1
7586,5847,1
7586,3921,1
7586,1262,2
7586,1263,3
7586,1264,4
7586,1265,5
7586,1266,3
7586,1267,1
7586,3020,1
7586,4590,1
7586,2812,1
7586,6930,1
7586,8604,3
7586,2723,2
7586,3902,2
7586,4744,1
7586,4195,1
7586,4962,1
7586,7683,7
7586,4403,1
7586,2695,1
7586,6176,1
7586,4749,1
7586,4319,1
7586,4766,1
7586,6631,1
7586,3035,9
7586,884,4
7586,3594,8
7586,8324,1
7586,4310,1
7586,4914,1
7586,7549,1
7587,4230,4
7587,6687,11
7587,7777,4
7587,842,1
7587,4246,4
7587,6306,2
7587,5429,3
7587,5782,2
7588,8318,1
7588,3331,1
7590,642,1
7591,988,1
7591,7899,1
7591,6580,1
7591,4227,1
7592,3331,1
7593,1599,1
7594,7343,3
7594,944,8
7594,7980,2
7594,6720,1
7594,5798,2
7594,2532,1
7594,3428,1
7594,1878,1
7594,8675,3
7594,4990,7
7594,8418,2
7594,7252,1
7594,4344,6
7595,2689,2
7595,5798,2
7595,4711,1
7595,1958,1
7597,8434,3
7597,8197,3
7597,5791,1
7597,106,3
7597,7196,1
7597,769,1
7597,3331,1
7597,8253,2
7597,1772,1
7598,6319,2
7598,3331,4
7598,6497,1
7599,5523,2
7600,6398,5
7600,1580,1
7600,6254,2
7600,6497,1
7600,1615,1
7601,7779,1
7601,3331,2
7602,2229,1
7602,8434,1
7602,1913,3
7602,1760,1
7602,529,1
7602,5221,2
7602,4990,1
7602,2844,1
7602,2854,1
7602,7343,1
7602,1726,1
7602,106,1
7602,3197,1
7602,2122,1
7602,6720,1
7603,3331,1
7604,7873,1
7604,6497,1
7604,106,1
7605,3096,1
7605,1588,1
7605,1580,1
7605,6439,1
7605,1569,1
7606,6044,4
7606,5493,2
7606,7026,3
7606,1385,3
7606,6678,2
7606,2963,1
7606,1136,5
7606,3284,3
7606,286,2
7606,4964,10
7606,2831,9
7606,6486,2
7606,2516,11
7606,4549,7
7606,3982,3
7606,3995,3
7606,2038,3
7606,1285,1
7606,2215,1
7607,6089,1
7607,5512,1
7607,8115,1
7607,7923,1
7607,5933,5
7607,106,1
7607,6497,18
7607,919,1
7607,4288,2
7607,526,2
7607,2883,2
7607,6494,2
7607,1036,2
7607,4264,2
7607,2641,5
7607,1717,3
7607,7379,4
7607,3331,8
7609,954,1
7609,6254,2
7610,8435,4
7610,6478,1
7610,8019,1
7610,106,1
7610,6940,2
7610,664,1
7610,3228,1
7612,2582,1
7612,7036,1
7612,5603,1
7612,7924,1
7612,4108,1
7612,1580,1
7612,7131,4
7612,1111,1
7612,7514,1
7612,6497,6
7614,3431,1
7614,1301,1
7615,7111,1
7615,2355,1
7616,3431,1
7616,7614,1
7616,1301,1
7617,7665,4
7617,8506,2
7617,4273,1
7617,5863,3
7617,2844,1
7617,102,8
7617,2721,1
7617,4894,4
7617,6497,2
7617,8253,3
7618,833,1
7618,4027,9
7618,5135,35
7618,7543,3
7618,3421,10
7618,3423,29
7618,1993,9
7618,4955,2
7618,5125,2
7618,5590,6
7618,665,2
7618,227,1
7618,5433,2
7618,7672,20
7619,7151,1
7619,1152,3
7619,2645,1
7619,1226,2
7619,6763,1
7619,5547,1
7619,8036,1
7619,7662,1
7619,3331,5
7619,3228,5
7619,3229,1
7619,8115,1
7619,106,8
7619,5024,3
7619,7343,2
7619,1623,4
7619,113,3
7619,7372,2
7619,143,1
7619,5527,1
7619,2533,3
7619,7906,3
7619,6497,11
7619,3632,1
7619,1165,1
7620,1026,3
7620,4379,3
7620,4482,2
7620,638,2
7620,3193,1
7620,6357,1
7620,5652,4
7620,6194,2
7620,3603,5
7620,4550,2
7620,104,2
7620,255,1
7620,1514,5
7620,4161,1
7620,4362,1
7620,4961,4
7620,1281,1
7620,1282,2
7620,3992,1
7620,781,1
7620,7456,2
7620,6914,23
7620,4664,9
7620,5635,1
7620,2238,2
7620,4385,4
7620,8514,3
7620,3968,1
7621,2689,8
7621,4990,2
7621,7128,2
7621,5798,5
7622,1489,1
7622,4672,1
7622,102,1
7622,4814,2
7622,1479,3
7622,6497,8
7623,5302,1
7623,4271,1
7623,8205,1
7624,6357,13
7624,4189,1
7624,8608,7
7624,7662,3
7624,6497,1
7624,1137,3
7624,2312,1
7624,7105,1
7624,7514,2
7624,457,1
7624,7227,3
7625,6497,1
7626,3331,3
7626,2844,1
7626,6497,3
7626,8643,2
7627,3135,1
7627,5449,2
7627,474,1
7627,453,1
7627,6794,1
7627,1841,1
7628,6794,1
7628,4762,2
7628,7873,5
7628,5449,5
7628,4067,2
7628,3390,2
7628,1615,1
7628,453,6
7628,1580,1
7628,3635,1
7628,745,1
7628,474,2
7628,1841,3
7629,4548,1
7631,2115,1
7632,1580,1
7633,4707,1
7634,2689,4
7634,4990,4
7634,3191,4
7634,4619,2
7634,4711,2
7635,538,1
7635,1592,2
7635,4544,16
7635,8380,2
7635,7873,20
7635,1798,1
7635,6561,15
7635,5125,5
7635,6497,11
7635,229,1
7635,3366,2
7635,1580,5
7635,3331,7
7635,3988,2
7635,1588,1
7635,3569,3
7635,3618,5
7636,3998,1
7637,8415,1
7637,3952,1
7638,6090,1
7638,6497,1
7638,298,1
7638,143,1
7638,3331,1
7638,4625,3
7638,1946,3
7639,6497,1
7640,7873,1
7640,5905,3
7640,6600,2
7640,1471,2
7642,2901,2
7642,8090,2
7642,4671,1
7642,1193,1
7642,2835,1
7642,8553,2
7642,5548,3
7642,345,8
7642,7662,23
7642,3331,5
7642,2782,4
7642,7125,1
7642,7860,1
7642,5954,1
7642,3069,5
7642,8115,1
7642,7668,13
7642,2140,1
7642,1580,1
7642,5349,1
7642,5689,1
7642,3646,1
7642,5125,1
7642,3411,1
7642,7392,1
7642,106,5
7642,252,4
7642,6103,25
7642,2974,25
7642,2479,9
7642,5483,1
7642,7792,2
7642,190,16
7642,5105,51
7642,4900,2
7642,6591,2
7642,7071,7
7642,4827,11
7642,6219,5
7642,666,1
7642,6497,3
7642,7919,1
7642,3835,4
7642,3471,1
7642,5512,1
7642,303,2
7642,3122,18
7642,4941,19
7642,2867,3
7642,5677,1
7643,6993,4
7643,1608,1
7643,4672,1
7643,8115,2
7643,240,1
7643,3331,2
7643,6497,6
7644,6720,4
7644,4864,3
7644,6454,30
7644,4576,5
7644,4990,49
7644,5926,44
7644,1501,1
7644,6069,31
7644,5798,21
7644,6166,10
7644,7003,18
7644,7425,1
7644,1839,17
7644,4771,17
7644,3169,1
7644,6698,3
7644,2937,1
7645,7233,1
7645,5302,2
7647,3298,1
7647,2644,4
7647,5405,10
7647,685,1
7647,8519,23
7647,376,5
7647,8727,1
7647,884,6
7647,6576,3
7647,2430,1
7647,3921,6
7647,1262,1
7647,1263,2
7647,1264,4
7647,1265,10
7647,4319,1
7647,1267,1
7647,3594,10
7647,2282,2
7647,935,2
7647,3020,1
7647,4590,1
7647,1169,1
7647,6930,1
7647,8604,2
7647,2723,1
7647,4744,13
7647,4082,2
7647,4403,8
7647,6176,1
7647,1266,15
7647,5528,1
7647,3902,1
7647,7991,1
7647,7683,5
7647,2021,1
7647,7873,4
7647,7912,1
7647,1052,1
7647,8324,1
7647,2774,1
7647,4817,1
7647,1254,2
7647,1955,7
7648,6497,1
7649,3331,1
7650,5701,26
7650,639,10
7650,539,2
7650,1562,4
7650,6119,14
7650,1563,1
7650,1565,28
7650,2648,12
7650,6514,10
7650,8527,37
7650,8115,1
7650,447,7
7650,1580,1
7650,183,1
7650,6662,42
7650,4832,5
7650,7168,1
7650,5480,15
7650,7657,4
7650,1414,4
7650,522,2
7650,6138,14
7650,1238,7
7650,3210,1
7650,5513,5
7650,4809,3
7650,8248,2
7650,7414,13
7650,8064,2
7650,7873,3
7650,1950,2
7650,4381,4
7650,7045,1
7650,6933,1
7652,3331,1
7653,3331,1
7653,7600,2
7653,6254,2
7653,6497,1
7653,6398,14
7654,212,1
7654,4894,1
7654,8181,1
7654,5654,1
7654,405,1
7655,408,1
7656,4587,1
7656,5563,2
7657,5701,25
7657,7414,3
7657,4809,5
7657,6888,1
7657,7873,6
7657,6119,1
7657,5078,1
7657,8115,1
7657,6138,14
7657,1565,13
7657,7045,1
7657,1580,1
7657,6662,2
7657,7650,4
7657,3210,1
7657,2648,2
7657,6514,8
7657,5480,4
7657,1950,1
7658,8426,2
7658,4931,6
7658,3942,7
7658,474,2
7658,1604,2
7658,6510,3
7658,102,26
7658,186,3
7658,143,1
7658,2539,1
7658,4392,3
7658,4586,5
7658,6497,8
7658,7576,5
7660,5798,1
7661,4570,17
7661,8115,2
7662,3704,1
7662,1644,1
7662,3427,2
7662,683,1
7662,5879,1
7662,278,2
7662,3710,1
7662,1381,2
7662,3435,3
7662,7534,1
7662,7624,1
7662,3069,18
7662,2875,1
7662,3017,1
7662,3714,1
7662,3174,3
7662,6639,1
7662,5689,1
7662,3024,3
7662,7099,2
7662,7642,11
7662,7792,2
7662,3581,1
7662,2355,1
7662,4900,2
7662,6562,1
7662,7105,1
7662,7886,1
7662,5175,1
7662,4269,2
7662,2232,4
7662,5039,5
7662,3456,1
7662,6427,2
7662,7847,1
7662,1111,3
7662,5045,1
7662,8101,10
7662,3879,1
7662,7343,9
7662,8515,2
7662,7392,1
7662,4672,1
7662,5665,17
7662,3331,42
7662,2782,4
7662,7860,7
7662,1679,1
7662,37,1
7662,6845,7
7662,822,3
7662,7531,3
7662,7668,31
7662,3003,1
7662,1273,1
7662,4558,1
7662,5349,6
7662,4154,3
7662,5884,1
7662,588,1
7662,6993,2
7662,6103,94
7662,6458,1
7662,1416,2
7662,5066,2
7662,6591,6
7662,8090,6
7662,2533,1
7662,6732,9
7662,3444,4
7662,243,1
7662,2272,1
7662,3215,1
7662,584,1
7662,930,1
7662,8687,1
7662,5242,9
7662,4938,2
7662,196,3
7662,4941,55
7662,3501,1
7662,6477,4
7662,2130,1
7662,963,1
7662,6609,1
7662,1155,4
7662,345,31
7662,3228,2
7662,117,3
7662,4190,3
7662,3099,1
7662,2140,3
7662,8415,3
7662,904,1
7662,8119,8
7662,3646,4
7662,1193,9
7662,617,1
7662,7036,3
7662,5954,3
7662,2974,98
7662,5920,9
7662,5105,196
7662,5527,2
7662,5253,1
7662,6219,14
7662,5697,4
7662,4843,1
7662,7919,4
7662,6774,1
7662,3352,2
7662,921,1
7662,3122,72
7662,8253,5
7662,2306,2
7662,6357,3
7662,1752,3
7662,3125,10
7662,5113,1
7662,3805,3
7662,5547,1
7662,2835,6
7662,5548,7
7662,3952,13
7662,3649,1
7662,97,9
7662,8373,1
7662,4742,1
7662,1331,1
7662,102,7
7662,2721,1
7662,7062,2
7662,6660,8
7662,7467,11
7662,964,1
7662,106,8
7662,6497,14
7662,5125,1
7662,3411,6
7662,252,8
7662,7532,6
7662,113,1
7662,3362,4
7662,2997,10
7662,190,30
7662,7071,45
7662,4827,79
7662,665,2
7662,666,3
7662,4963,3
7662,8426,7
7662,5833,7
7662,4508,1
7662,143,1
7662,4379,3
7662,3835,12
7662,5837,4
7662,4511,1
7662,4512,1
7662,7906,2
7662,2452,5
7662,7530,3
7662,2867,6
7663,6397,1
7663,893,1
7664,4105,2
7664,4912,1
7664,3238,3
7664,5373,1
7665,5156,47
7665,2748,2
7665,8336,6
7665,406,1
7665,2209,10
7665,2211,11
7665,4118,1
7665,8532,8
7665,8346,5
7665,4778,3
7665,1104,2
7665,670,1
7665,5597,11
7665,4901,1
7665,1379,4
7665,3867,31
7665,8650,10
7665,853,19
7665,8506,14
7665,1388,14
7665,984,68
7665,7116,30
7665,2641,9
7665,7917,1
7665,3737,103
7665,163,57
7665,4672,33
7665,1959,1
7665,3331,324
7665,3333,3
7665,3356,20
7665,4150,5
7665,38,9
7665,5476,17
7665,7879,6
7665,5349,26
7665,2916,1
7665,8464,5
7665,1274,10
7665,6993,23
7665,8466,2
7665,3479,1
7665,5761,18
7665,8677,37
7665,4169,2
7665,342,11
7665,4940,1
7665,4176,23
7665,7153,1
7665,8256,2
7665,4823,4
7665,8261,1
7665,3507,41
7665,5512,20
7665,5654,14
7665,473,1
7665,1580,12
7665,5096,2
7665,216,4
7665,6213,2
7665,4598,1
7665,7450,3
7665,6215,6
7665,780,34
7665,6497,920
7665,4058,1
7665,4894,141
7665,2418,1
7665,1743,6
7665,917,2
7665,4027,4
7665,632,40
7665,1319,1
7665,4849,12
7665,8253,29
7665,5803,59
7665,6076,98
7665,4351,1
7665,1327,8
7665,1330,85
7665,3546,3
7665,1615,12
7665,3272,278
7665,5125,6
7665,3824,2
7665,6374,1
7665,1001,15
7665,8465,5
7665,2946,7
7665,259,35
7665,2858,7
7665,6786,1
7665,4871,3
7665,2056,60
7665,3421,48
7665,1492,20
7665,4756,4
7665,5698,8
7665,6388,31
7666,6357,1
7667,1291,1
7667,6497,1
7667,8067,1
7668,7071,23
7668,4671,5
7668,1193,21
7668,2835,10
7668,5548,10
7668,345,22
7668,7662,34
7668,2782,13
7668,7860,7
7668,5954,5
7668,3069,10
7668,5879,3
7668,6103,35
7668,2140,9
7668,3471,1
7668,5689,1
7668,3646,4
7668,5125,6
7668,3411,2
7668,252,4
7668,3649,3
7668,2974,49
7668,7642,12
7668,190,8
7668,4963,13
7668,3316,2
7668,8090,5
7668,4827,63
7668,6219,38
7668,5105,219
7668,8373,8
7668,3835,12
7668,3122,63
7668,4941,32
7668,2867,6
7670,8515,4
7670,513,1
7670,3385,1
7670,4271,1
7670,4155,2
7670,6833,1
7670,5483,4
7670,5302,8
7670,4919,2
7670,7233,4
7670,3331,1
7670,6917,1
7671,1940,1
7671,5195,2
7671,3127,1
7671,3180,2
7671,6835,3
7671,3952,1
7671,8261,5
7671,3331,2
7671,5518,7
7671,6497,5
7672,7618,24
7672,5135,4
7672,227,2
7672,3421,5
7672,3423,8
7672,1993,1
7672,5320,1
7672,1522,1
7672,5590,10
7672,5433,2
7673,6993,2
7673,8515,1
7673,1524,1
7673,8161,1
7673,4155,1
7673,6753,1
7673,5302,8
7673,5369,8
7673,7233,3
7673,1257,2
7673,3335,1
7673,6497,1
7674,3331,3
7674,6497,1
7674,8581,1
7675,5512,2
7675,8479,1
7675,6497,7
7677,5405,2
7677,1263,1
7677,1266,1
7677,4403,1
7677,3594,1
7678,6497,1
7679,2244,5
7679,5100,2
7679,3032,2
7679,1017,3
7679,7448,6
7679,7028,1
7679,4781,1
7679,4782,2
7679,7031,2
7679,756,3
7679,108,2
7679,6938,2
7679,4284,1
7679,6561,1
7679,5795,6
7679,1691,3
7679,87,1
7679,5722,1
7680,6497,1
7681,3331,1
7682,1797,1
7682,6993,2
7683,3298,73
7683,2607,17
7683,5574,2
7683,5842,21
7683,1499,2
7683,685,11
7683,7488,6
7683,6357,23
7683,1785,2
7683,404,4
7683,5847,47
7683,5582,5
7683,3712,8
7683,833,1
7683,6809,8
7683,5851,2
7683,3587,5
7683,3306,5
7683,7092,6
7683,2072,3
7683,3641,2
7683,1439,8
7683,5441,4
7683,2018,2
7683,2080,42
7683,2081,8
7683,3524,30
7683,6274,1
7683,4403,136
7683,1661,1
7683,2096,7
7683,4766,3
7683,563,23
7683,4902,2
7683,8650,143
7683,4660,6
7683,6145,16
7683,7513,5
7683,6424,6
7683,3454,9
7683,7786,15
7683,980,19
7683,3035,28
7683,297,1
7683,2636,18
7683,7912,39
7683,1668,10
7683,3594,2712
7683,2774,135
7683,1955,311
7683,271,3
7683,2644,219
7683,5186,1
7683,7257,43
7683,8519,1299
7683,1254,35
7683,3331,2
7683,6576,111
7683,7928,5
7683,6017,113
7683,2110,6
7683,1262,106
7683,1263,228
7683,1264,521
7683,1265,899
7683,1266,794
7683,1267,122
7683,7933,15
7683,8232,14
7683,2752,1
7683,2908,37
7683,3921,875
7683,3343,2
7683,2661,5
7683,451,1
7683,1275,9
7683,5481,7
7683,6456,1
7683,3070,6
7683,4685,5
7683,6176,140
7683,3902,203
7683,2392,16
7683,5894,10
7683,3619,4
7683,7893,6
7683,2520,1
7683,4028,13
7683,1016,3
7683,884,119
7683,4310,2
7683,4817,52
7683,3769,1
7683,6327,46
7683,2131,1
7683,3915,2
7683,4316,18
7683,6713,4
7683,8405,3
7683,3920,24
7683,3020,17
7683,470,5
7683,2001,7
7683,4319,410
7683,8560,12
7683,5912,5
7683,2282,133
